,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.5053105175976448,0.4005097443554823,-0.4190215130445118,-0.490434089582656,0.30722600677560963
1,-0.47537787930706266,0.5003681472589036,-0.34890585795185314,-0.4750994807000645,0.22696432738991024
2,-0.34027372257817445,0.613263198836854,-0.2293240947622993,-0.3160200720725077,0.1869368313691639
3,-0.14202302631578945,0.8098017621145375,-0.06543223730969217,-0.10853110010563144,0.18030810472506725
4,-0.1098177988207617,0.8449064420162927,-0.0540190078593229,-0.08129982651030662,0.17933684516997891
5,-0.41503996397613413,0.5139866592844525,-0.3501252903068085,-0.38974635541233577,0.2516484337063594
6,-0.2848536894858945,0.6592926459090281,-0.2043717103372391,-0.25149141072417514,0.18279809838573527
7,-0.4747035099628639,0.5161086801668872,-0.3242682926829268,-0.4755497424649703,0.1994393422571415
8,-0.2331765339212244,0.7024316198913245,-0.14554594341828386,-0.22264925308065128,0.2065359002891758
9,-0.2925975446699891,0.631016370659527,-0.21852993138584165,-0.2579938578807108,0.21123341857447922
