,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.055389740375162325,0.660775119151233,-0.4854854854854855,-0.06014982373678026,0.17395798251374298
1,-0.05533459433071773,0.6542000799063953,-0.4786494538232373,-0.057522774022920956,0.17557180479264362
2,-0.0533452845749532,0.6679853183917092,-0.475883152173913,-0.0614381956649092,0.17651343525898427
3,-0.044347461074953104,0.7127582273908756,-0.46846846846846846,-0.05601872166154746,0.17940615781757588
4,-0.051935527260446895,0.673454718579456,-0.47187704381948986,-0.05707762557077625,0.17839298911639265
5,-0.05899839593982323,0.6316499150250837,-0.473103909121283,-0.05984240261671127,0.17850902168979788
6,-0.04589133898995498,0.7024909671283334,-0.4663333333333333,-0.05630165289256198,0.17852315230720966
7,-0.049346319700792146,0.6805207343082735,-0.46653478404220244,-0.055079106905219576,0.17997788018488192
8,-0.0425771767285783,0.7174669612002493,-0.45955018462571334,-0.0551140544518028,0.17844286554218516
9,-0.04558127654100448,0.698790114790484,-0.4628435697319308,-0.05588278604034752,0.17623708372875077
