,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.1039651724162646,0.363283290615613,-0.46846846846846846,-0.05625734430082256,0.17688566941752848
1,-0.11937511673435167,0.32999515580867234,-0.5047997351870241,-0.061416397296503084,0.1703801272863911
2,-0.11115001605808214,0.3350135337701542,-0.469429347826087,-0.060705916813122436,0.1778318727673517
3,-0.10509181673866075,0.3903025749707231,-0.4911578244911578,-0.06106479450051192,0.17545090454261975
4,-0.1051605211432817,0.3524953513233931,-0.46272073250490514,-0.05427898070408013,0.17979123356145763
5,-0.10936607257446232,0.3202360990629993,-0.4584029401937855,-0.05590246803449301,0.18087426007888502
6,-0.11627847075308403,0.3270692756417264,-0.484,-0.06131936245572609,0.17576662169295765
7,-0.09760271575558199,0.3601826148799009,-0.44708209693372897,-0.04990388880674257,0.1831369591468172
8,-0.11641243988032753,0.31427164760342785,-0.48069822087948977,-0.05952906548933039,0.1747040781759842
9,-0.11571776255441751,0.33365634395437926,-0.4906684764166949,-0.0632454719481667,0.17185899905013655
